example_id                                                              | status | run_time        |
./spec/controllers/webhooks/sendgrid_events_controller_spec.rb[1:1]     | passed | 0.0059 seconds  |
./spec/controllers/webhooks/sendgrid_events_controller_spec.rb[1:2]     | passed | 0.00174 seconds |
./spec/controllers/webhooks/sendgrid_events_controller_spec.rb[1:3]     | passed | 0.00233 seconds |
./spec/controllers/webhooks/sendgrid_events_controller_spec.rb[1:4]     | passed | 0.00282 seconds |
./spec/controllers/webhooks/sendgrid_events_controller_spec.rb[1:5]     | passed | 0.00503 seconds |
./spec/controllers/webhooks/sendgrid_events_controller_spec.rb[1:6]     | passed | 0.00203 seconds |
./spec/db/dispatch_queue_schema_spec.rb[1:1:1]                          | passed | 0.00191 seconds |
./spec/db/dispatch_queue_schema_spec.rb[1:1:2]                          | passed | 0.00351 seconds |
./spec/db/dispatch_queue_schema_spec.rb[1:1:3]                          | passed | 0.00202 seconds |
./spec/db/dispatch_queue_schema_spec.rb[1:1:4]                          | passed | 0.00184 seconds |
./spec/db/dispatch_queue_schema_spec.rb[1:1:5]                          | passed | 0.00192 seconds |
./spec/db/dispatch_queue_schema_spec.rb[1:1:6]                          | passed | 0.00212 seconds |
./spec/db/dispatch_queue_schema_spec.rb[1:2:1]                          | passed | 0.00078 seconds |
./spec/db/dispatch_queue_schema_spec.rb[1:2:2]                          | passed | 0.00101 seconds |
./spec/db/dispatch_queue_schema_spec.rb[1:3:1]                          | passed | 0.00389 seconds |
./spec/db/notification_audit_schema_spec.rb[1:1:1]                      | passed | 0.0016 seconds  |
./spec/db/notification_audit_schema_spec.rb[1:1:2]                      | passed | 0.00341 seconds |
./spec/db/notification_audit_schema_spec.rb[1:2:1]                      | passed | 0.00382 seconds |
./spec/db/notification_audit_schema_spec.rb[1:2:2]                      | passed | 0.00157 seconds |
./spec/db/notification_audit_schema_spec.rb[1:2:3]                      | passed | 0.00252 seconds |
./spec/db/notification_audit_schema_spec.rb[1:3:1]                      | passed | 0.00323 seconds |
./spec/db/notification_audit_schema_spec.rb[1:3:2]                      | passed | 0.00418 seconds |
./spec/db/notification_audit_schema_spec.rb[1:3:3]                      | passed | 0.00355 seconds |
./spec/db/notification_audit_schema_spec.rb[1:3:4]                      | passed | 0.00266 seconds |
./spec/db/notification_audit_schema_spec.rb[1:3:5]                      | passed | 0.00155 seconds |
./spec/db/notification_audit_schema_spec.rb[1:4:1]                      | passed | 0.0032 seconds  |
./spec/db/notification_audit_schema_spec.rb[1:4:2]                      | passed | 0.00294 seconds |
./spec/db/notification_audit_schema_spec.rb[1:4:3]                      | passed | 0.00251 seconds |
./spec/db/notification_audit_schema_spec.rb[1:4:4]                      | passed | 0.00536 seconds |
./spec/db/notification_events_schema_spec.rb[1:1:1]                     | passed | 0.00221 seconds |
./spec/db/notification_events_schema_spec.rb[1:1:2]                     | passed | 0.00225 seconds |
./spec/db/notification_events_schema_spec.rb[1:1:3]                     | passed | 0.00187 seconds |
./spec/db/notification_events_schema_spec.rb[1:1:4]                     | passed | 0.00179 seconds |
./spec/db/notification_events_schema_spec.rb[1:1:5]                     | passed | 0.00177 seconds |
./spec/db/notification_events_schema_spec.rb[1:1:6]                     | passed | 0.0021 seconds  |
./spec/db/notification_events_schema_spec.rb[1:1:7]                     | passed | 0.00195 seconds |
./spec/db/notification_events_schema_spec.rb[1:2:1]                     | passed | 0.00193 seconds |
./spec/db/notification_events_schema_spec.rb[1:2:2]                     | passed | 0.0018 seconds  |
./spec/db/notification_events_schema_spec.rb[1:2:3]                     | passed | 0.00217 seconds |
./spec/db/notification_events_schema_spec.rb[1:2:4]                     | passed | 0.0019 seconds  |
./spec/db/notification_events_schema_spec.rb[1:3:1]                     | passed | 0.0009 seconds  |
./spec/db/notification_rules_schema_spec.rb[1:1:1]                      | passed | 0.00213 seconds |
./spec/db/notification_rules_schema_spec.rb[1:1:2]                      | passed | 0.00848 seconds |
./spec/db/notification_rules_schema_spec.rb[1:1:3]                      | passed | 0.00325 seconds |
./spec/db/notification_rules_schema_spec.rb[1:2:1]                      | passed | 0.00626 seconds |
./spec/db/notification_rules_schema_spec.rb[1:2:2]                      | passed | 0.00083 seconds |
./spec/db/notification_rules_schema_spec.rb[1:2:3]                      | passed | 0.00103 seconds |
./spec/db/notification_rules_schema_spec.rb[1:3:1]                      | passed | 0.00162 seconds |
./spec/db/pending_digests_schema_spec.rb[1:1:1]                         | passed | 0.00203 seconds |
./spec/db/pending_digests_schema_spec.rb[1:1:2]                         | passed | 0.00449 seconds |
./spec/db/pending_digests_schema_spec.rb[1:1:3]                         | passed | 0.00223 seconds |
./spec/db/pending_digests_schema_spec.rb[1:1:4]                         | passed | 0.00259 seconds |
./spec/db/pending_digests_schema_spec.rb[1:2:1]                         | passed | 0.00156 seconds |
./spec/db/pending_digests_schema_spec.rb[1:3:1]                         | passed | 0.00238 seconds |
./spec/db/pending_digests_schema_spec.rb[1:3:2]                         | passed | 0.00177 seconds |
./spec/db/webhook_events_schema_spec.rb[1:1:1]                          | passed | 0.00183 seconds |
./spec/db/webhook_events_schema_spec.rb[1:1:2]                          | passed | 0.00224 seconds |
./spec/db/webhook_events_schema_spec.rb[1:1:3]                          | passed | 0.00214 seconds |
./spec/db/webhook_events_schema_spec.rb[1:1:4]                          | passed | 0.00205 seconds |
./spec/db/webhook_events_schema_spec.rb[1:1:5]                          | passed | 0.002 seconds   |
./spec/db/webhook_events_schema_spec.rb[1:1:6]                          | passed | 0.00106 seconds |
./spec/db/webhook_events_schema_spec.rb[1:2:1]                          | passed | 0.00157 seconds |
./spec/helpers/admin/navigation_helper_spec.rb[1:1:1]                   | passed | 0.00191 seconds |
./spec/helpers/admin/navigation_helper_spec.rb[1:1:2]                   | passed | 0.00193 seconds |
./spec/helpers/admin/navigation_helper_spec.rb[1:1:3]                   | passed | 0.002 seconds   |
./spec/helpers/admin/navigation_helper_spec.rb[1:1:4]                   | passed | 0.00215 seconds |
./spec/helpers/admin/navigation_helper_spec.rb[1:1:5]                   | passed | 0.00343 seconds |
./spec/helpers/admin/navigation_helper_spec.rb[1:1:6]                   | passed | 0.00191 seconds |
./spec/helpers/admin/navigation_helper_spec.rb[1:1:7]                   | passed | 0.00258 seconds |
./spec/helpers/admin/navigation_helper_spec.rb[1:1:8]                   | passed | 0.00212 seconds |
./spec/helpers/admin/navigation_helper_spec.rb[1:2:1]                   | passed | 0.00187 seconds |
./spec/helpers/admin/navigation_helper_spec.rb[1:2:2]                   | passed | 0.00201 seconds |
./spec/helpers/admin/navigation_helper_spec.rb[1:2:3]                   | passed | 0.00187 seconds |
./spec/helpers/admin/navigation_helper_spec.rb[1:2:4]                   | passed | 0.00214 seconds |
./spec/integration/admin_ui_audit_blacklist_spec.rb[1:1:1]              | passed | 0.00899 seconds |
./spec/integration/admin_ui_audit_blacklist_spec.rb[1:1:2]              | passed | 0.00959 seconds |
./spec/integration/admin_ui_audit_blacklist_spec.rb[1:1:3]              | passed | 0.01981 seconds |
./spec/integration/admin_ui_audit_blacklist_spec.rb[1:2:1]              | passed | 0.02446 seconds |
./spec/integration/admin_ui_audit_blacklist_spec.rb[1:2:2]              | passed | 0.01806 seconds |
./spec/integration/admin_ui_audit_blacklist_spec.rb[1:2:3]              | passed | 0.01448 seconds |
./spec/integration/admin_ui_audit_blacklist_spec.rb[1:3:1]              | passed | 0.02972 seconds |
./spec/integration/admin_ui_spec.rb[1:1:1]                              | passed | 0.00832 seconds |
./spec/integration/admin_ui_spec.rb[1:1:2]                              | passed | 0.01177 seconds |
./spec/integration/admin_ui_spec.rb[1:1:3]                              | passed | 0.01189 seconds |
./spec/integration/admin_ui_spec.rb[1:2:1]                              | passed | 0.01361 seconds |
./spec/integration/admin_ui_spec.rb[1:3:1]                              | passed | 0.0311 seconds  |
./spec/integration/admin_ui_spec.rb[1:3:2]                              | passed | 0.01422 seconds |
./spec/integration/admin_ui_spec.rb[1:4:1]                              | passed | 0.04798 seconds |
./spec/integration/admin_ui_spec.rb[1:4:2]                              | passed | 0.01323 seconds |
./spec/integration/admin_ui_spec.rb[1:4:3]                              | passed | 0.01225 seconds |
./spec/integration/admin_ui_templates_dlq_spec.rb[1:1:1:1]              | passed | 0.01883 seconds |
./spec/integration/admin_ui_templates_dlq_spec.rb[1:1:2:1]              | passed | 0.01359 seconds |
./spec/integration/admin_ui_templates_dlq_spec.rb[1:1:3:1]              | passed | 0.01528 seconds |
./spec/integration/admin_ui_templates_dlq_spec.rb[1:1:4:1]              | passed | 0.01111 seconds |
./spec/integration/admin_ui_templates_dlq_spec.rb[1:2:1:1]              | passed | 0.0174 seconds  |
./spec/integration/admin_ui_templates_dlq_spec.rb[1:2:2:1]              | passed | 0.02385 seconds |
./spec/integration/admin_ui_templates_dlq_spec.rb[1:2:3:1]              | passed | 0.01626 seconds |
./spec/integration/admin_ui_templates_dlq_spec.rb[1:2:4:1]              | passed | 0.01597 seconds |
./spec/integration/admin_ui_templates_dlq_spec.rb[1:2:5:1]              | passed | 0.01232 seconds |
./spec/integration/audit_search_spec.rb[1:1]                            | passed | 0.08776 seconds |
./spec/integration/audit_search_spec.rb[1:2]                            | passed | 0.07743 seconds |
./spec/integration/audit_search_spec.rb[1:3]                            | passed | 0.07619 seconds |
./spec/integration/audit_search_spec.rb[1:4]                            | passed | 0.08152 seconds |
./spec/integration/blacklist_pipeline_spec.rb[1:1:1]                    | passed | 0.0071 seconds  |
./spec/integration/blacklist_pipeline_spec.rb[1:2:1]                    | passed | 0.00951 seconds |
./spec/integration/blacklist_pipeline_spec.rb[1:3:1]                    | passed | 0.01166 seconds |
./spec/integration/blacklist_pipeline_spec.rb[1:4:1]                    | passed | 0.00501 seconds |
./spec/integration/blacklist_pipeline_spec.rb[1:5:1]                    | passed | 0.02094 seconds |
./spec/integration/blacklist_pipeline_spec.rb[1:6:1]                    | passed | 0.01298 seconds |
./spec/integration/email_dispatch_spec.rb[1:1:1]                        | passed | 0.01122 seconds |
./spec/integration/email_dispatch_spec.rb[1:1:2]                        | passed | 0.01037 seconds |
./spec/integration/email_dispatch_spec.rb[1:1:3]                        | passed | 0.01005 seconds |
./spec/integration/email_dispatch_spec.rb[1:2:1]                        | passed | 0.00622 seconds |
./spec/integration/email_dispatch_spec.rb[1:2:2]                        | passed | 0.00746 seconds |
./spec/integration/email_dispatch_spec.rb[1:2:3]                        | passed | 0.00858 seconds |
./spec/integration/idempotency_concurrency_spec.rb[1:1]                 | passed | 15.31 seconds   |
./spec/integration/rules_pipeline_spec.rb[1:1:1]                        | passed | 0.01503 seconds |
./spec/integration/rules_pipeline_spec.rb[1:2:1]                        | passed | 0.00713 seconds |
./spec/integration/rules_pipeline_spec.rb[1:3:1]                        | passed | 0.00616 seconds |
./spec/integration/rules_pipeline_spec.rb[1:4:1]                        | passed | 0.025 seconds   |
./spec/integration/rules_pipeline_spec.rb[1:4:2]                        | passed | 0.01385 seconds |
./spec/integration/rules_pipeline_spec.rb[1:5:1]                        | passed | 0.06424 seconds |
./spec/integration/rules_pipeline_spec.rb[1:6:1]                        | passed | 0.00895 seconds |
./spec/integration/rules_pipeline_spec.rb[1:6:2]                        | passed | 0.04245 seconds |
./spec/integration/rules_pipeline_spec.rb[1:7:1]                        | passed | 0.03551 seconds |
./spec/integration/webhook_ingest_spec.rb[1:1]                          | passed | 0.00423 seconds |
./spec/integration/webhook_ingest_spec.rb[1:2]                          | passed | 0.00485 seconds |
./spec/integration/webhook_ingest_spec.rb[1:3]                          | passed | 0.01003 seconds |
./spec/integration/webhook_ingest_spec.rb[1:4]                          | passed | 0.01197 seconds |
./spec/integration/webhook_ingest_spec.rb[1:5]                          | passed | 0.01084 seconds |
./spec/models/admin_user_spec.rb[1:1]                                   | passed | 0.02013 seconds |
./spec/models/admin_user_spec.rb[1:2:1]                                 | passed | 0.00192 seconds |
./spec/models/admin_user_spec.rb[1:2:2]                                 | passed | 0.00198 seconds |
./spec/models/admin_user_spec.rb[1:2:3]                                 | passed | 0.00216 seconds |
./spec/models/admin_user_spec.rb[1:2:4]                                 | passed | 0.00197 seconds |
./spec/models/admin_user_spec.rb[1:2:5]                                 | passed | 0.00201 seconds |
./spec/models/admin_user_spec.rb[1:2:6]                                 | passed | 0.00196 seconds |
./spec/models/admin_user_spec.rb[1:3:1]                                 | passed | 0.00721 seconds |
./spec/models/admin_user_spec.rb[1:3:2]                                 | passed | 0.00164 seconds |
./spec/models/admin_user_spec.rb[1:4:1]                                 | passed | 0.00257 seconds |
./spec/models/admin_user_spec.rb[1:4:2]                                 | passed | 0.00259 seconds |
./spec/models/notification_template_spec.rb[1:1:1]                      | passed | 0.00058 seconds |
./spec/models/notification_template_spec.rb[1:1:2]                      | passed | 0.00236 seconds |
./spec/models/notification_template_spec.rb[1:1:3]                      | passed | 0.00239 seconds |
./spec/models/notification_template_spec.rb[1:1:4]                      | passed | 0.0022 seconds  |
./spec/models/notification_template_spec.rb[1:1:5]                      | passed | 0.0018 seconds  |
./spec/models/notification_template_spec.rb[1:1:6]                      | passed | 0.00078 seconds |
./spec/models/notification_template_spec.rb[1:1:7]                      | passed | 0.00051 seconds |
./spec/models/notification_template_spec.rb[1:1:8]                      | passed | 0.00039 seconds |
./spec/models/notification_template_spec.rb[1:1:9]                      | passed | 0.00041 seconds |
./spec/models/notification_template_spec.rb[1:2:1]                      | passed | 0.0036 seconds  |
./spec/models/notification_template_spec.rb[1:3:1]                      | passed | 0.00337 seconds |
./spec/models/notification_template_spec.rb[1:3:2]                      | passed | 0.0034 seconds  |
./spec/notifications/abstract_notification_spec.rb[1:1:1]               | passed | 0.00035 seconds |
./spec/notifications/abstract_notification_spec.rb[1:2:1]               | passed | 0.00021 seconds |
./spec/notifications/abstract_notification_spec.rb[1:3:1]               | passed | 0.00024 seconds |
./spec/notifications/abstract_notification_spec.rb[1:4:1:1]             | passed | 0.00023 seconds |
./spec/notifications/abstract_notification_spec.rb[1:4:2:1]             | passed | 0.00022 seconds |
./spec/notifications/abstract_notification_spec.rb[1:5:1]               | passed | 0.00641 seconds |
./spec/notifications/abstract_notification_spec.rb[1:5:2]               | passed | 0.00663 seconds |
./spec/notifications/abstract_notification_spec.rb[1:6:1:1]             | passed | 0.00021 seconds |
./spec/notifications/abstract_notification_spec.rb[1:6:2:1]             | passed | 0.0003 seconds  |
./spec/policies/admin/role_authorizer_spec.rb[1:1:1]                    | passed | 0.00047 seconds |
./spec/policies/admin/role_authorizer_spec.rb[1:1:2]                    | passed | 0.00043 seconds |
./spec/policies/admin/role_authorizer_spec.rb[1:1:3]                    | passed | 0.00035 seconds |
./spec/policies/admin/role_authorizer_spec.rb[1:1:4]                    | passed | 0.00018 seconds |
./spec/policies/admin/role_authorizer_spec.rb[1:1:5]                    | passed | 0.00074 seconds |
./spec/policies/admin/role_authorizer_spec.rb[1:1:6]                    | passed | 0.0002 seconds  |
./spec/policies/admin/role_authorizer_spec.rb[1:1:7]                    | passed | 0.00033 seconds |
./spec/policies/admin/role_authorizer_spec.rb[1:1:8]                    | passed | 0.0004 seconds  |
./spec/policies/admin/role_authorizer_spec.rb[1:1:9]                    | passed | 0.00018 seconds |
./spec/policies/admin/role_authorizer_spec.rb[1:1:10]                   | passed | 0.00036 seconds |
./spec/policies/admin/role_authorizer_spec.rb[1:1:11]                   | passed | 0.00067 seconds |
./spec/policies/admin/role_authorizer_spec.rb[1:1:12]                   | passed | 0.00019 seconds |
./spec/policies/admin/role_authorizer_spec.rb[1:1:13]                   | passed | 0.00043 seconds |
./spec/policies/admin/role_authorizer_spec.rb[1:1:14]                   | passed | 0.00024 seconds |
./spec/requests/admin/audits_controller_spec.rb[1:1:1]                  | passed | 0.01327 seconds |
./spec/requests/admin/audits_controller_spec.rb[1:1:2]                  | passed | 0.00929 seconds |
./spec/requests/admin/audits_controller_spec.rb[1:1:3:1]                | passed | 0.01378 seconds |
./spec/requests/admin/audits_controller_spec.rb[1:1:4:1]                | passed | 0.01296 seconds |
./spec/requests/admin/audits_controller_spec.rb[1:1:5:1]                | passed | 0.01137 seconds |
./spec/requests/admin/audits_controller_spec.rb[1:1:5:2]                | passed | 0.00901 seconds |
./spec/requests/admin/audits_controller_spec.rb[1:2:1]                  | passed | 0.0199 seconds  |
./spec/requests/admin/audits_controller_spec.rb[1:2:2]                  | passed | 0.01688 seconds |
./spec/requests/admin/blacklist_controller_spec.rb[1:1:1]               | passed | 0.05101 seconds |
./spec/requests/admin/blacklist_controller_spec.rb[1:1:2]               | passed | 0.02767 seconds |
./spec/requests/admin/blacklist_controller_spec.rb[1:1:3:1]             | passed | 0.01468 seconds |
./spec/requests/admin/blacklist_controller_spec.rb[1:1:3:2]             | passed | 0.01133 seconds |
./spec/requests/admin/blacklist_controller_spec.rb[1:2:1]               | passed | 0.01508 seconds |
./spec/requests/admin/blacklist_controller_spec.rb[1:2:2]               | passed | 0.02375 seconds |
./spec/requests/admin/blacklist_controller_spec.rb[1:3:1]               | passed | 0.00859 seconds |
./spec/requests/admin/blacklist_controller_spec.rb[1:3:2]               | passed | 0.01044 seconds |
./spec/requests/admin/dashboard_controller_spec.rb[1:1:1]               | passed | 0.0127 seconds  |
./spec/requests/admin/dashboard_controller_spec.rb[1:1:2]               | passed | 0.01865 seconds |
./spec/requests/admin/dashboard_controller_spec.rb[1:2:1]               | passed | 0.01243 seconds |
./spec/requests/admin/dashboard_controller_spec.rb[1:2:2]               | passed | 0.01285 seconds |
./spec/requests/admin/dashboard_controller_spec.rb[1:3:1]               | passed | 0.01303 seconds |
./spec/requests/admin/dashboard_controller_spec.rb[1:3:2]               | passed | 0.0122 seconds  |
./spec/requests/admin/dashboard_controller_spec.rb[1:4:1]               | passed | 0.01213 seconds |
./spec/requests/admin/dashboard_controller_spec.rb[1:4:2]               | passed | 0.01233 seconds |
./spec/requests/admin/dashboard_controller_spec.rb[1:5:1]               | passed | 0.00324 seconds |
./spec/requests/admin/dlq_controller_spec.rb[1:1:1]                     | passed | 0.00515 seconds |
./spec/requests/admin/dlq_controller_spec.rb[1:2:1]                     | passed | 0.014 seconds   |
./spec/requests/admin/dlq_controller_spec.rb[1:2:2]                     | passed | 0.01288 seconds |
./spec/requests/admin/dlq_controller_spec.rb[1:2:3]                     | passed | 0.0117 seconds  |
./spec/requests/admin/dlq_controller_spec.rb[1:3:1]                     | passed | 0.01896 seconds |
./spec/requests/admin/dlq_controller_spec.rb[1:4:1]                     | passed | 0.01561 seconds |
./spec/requests/admin/dlq_controller_spec.rb[1:4:2]                     | passed | 0.01243 seconds |
./spec/requests/admin/dlq_controller_spec.rb[1:5:1]                     | passed | 0.01458 seconds |
./spec/requests/admin/dlq_controller_spec.rb[1:5:2]                     | passed | 0.00961 seconds |
./spec/requests/admin/dlq_controller_spec.rb[1:6:1]                     | passed | 0.01228 seconds |
./spec/requests/admin/dlq_controller_spec.rb[1:6:2]                     | passed | 0.01032 seconds |
./spec/requests/admin/dlq_controller_spec.rb[1:6:3]                     | passed | 0.0124 seconds  |
./spec/requests/admin/mock_data_controller_spec.rb[1:1:1]               | passed | 0.06274 seconds |
./spec/requests/admin/mock_data_controller_spec.rb[1:1:2]               | passed | 0.0582 seconds  |
./spec/requests/admin/mock_data_controller_spec.rb[1:2:1]               | passed | 0.01045 seconds |
./spec/requests/admin/mock_data_controller_spec.rb[1:3:1]               | passed | 0.01063 seconds |
./spec/requests/admin/mock_data_controller_spec.rb[1:4:1:1]             | passed | 0.02239 seconds |
./spec/requests/admin/mock_data_controller_spec.rb[1:4:1:2]             | passed | 0.01319 seconds |
./spec/requests/admin/mock_data_controller_spec.rb[1:4:2:1]             | passed | 0.02062 seconds |
./spec/requests/admin/mock_data_controller_spec.rb[1:4:3:1]             | passed | 0.01436 seconds |
./spec/requests/admin/mock_data_controller_spec.rb[1:5:1]               | passed | 0.00388 seconds |
./spec/requests/admin/role_gates_spec.rb[1:1:1]                         | passed | 0.01247 seconds |
./spec/requests/admin/role_gates_spec.rb[1:1:2]                         | passed | 0.00938 seconds |
./spec/requests/admin/role_gates_spec.rb[1:1:3]                         | passed | 0.04276 seconds |
./spec/requests/admin/role_gates_spec.rb[1:1:4]                         | passed | 0.01111 seconds |
./spec/requests/admin/role_gates_spec.rb[1:1:5]                         | passed | 0.01304 seconds |
./spec/requests/admin/role_gates_spec.rb[1:1:6]                         | passed | 0.0106 seconds  |
./spec/requests/admin/role_gates_spec.rb[1:2:1]                         | passed | 0.01357 seconds |
./spec/requests/admin/role_gates_spec.rb[1:2:2]                         | passed | 0.00843 seconds |
./spec/requests/admin/role_gates_spec.rb[1:2:3]                         | passed | 0.00962 seconds |
./spec/requests/admin/role_gates_spec.rb[1:2:4]                         | passed | 0.01028 seconds |
./spec/requests/admin/role_gates_spec.rb[1:2:5]                         | passed | 0.00996 seconds |
./spec/requests/admin/role_gates_spec.rb[1:2:6]                         | passed | 0.00941 seconds |
./spec/requests/admin/role_gates_spec.rb[1:3:1]                         | passed | 0.01148 seconds |
./spec/requests/admin/role_gates_spec.rb[1:3:2]                         | passed | 0.00779 seconds |
./spec/requests/admin/role_gates_spec.rb[1:3:3]                         | passed | 0.00841 seconds |
./spec/requests/admin/role_gates_spec.rb[1:3:4]                         | passed | 0.00992 seconds |
./spec/requests/admin/role_gates_spec.rb[1:3:5]                         | passed | 0.01009 seconds |
./spec/requests/admin/role_gates_spec.rb[1:3:6]                         | passed | 0.00911 seconds |
./spec/requests/admin/role_gates_spec.rb[1:4:1]                         | passed | 0.01219 seconds |
./spec/requests/admin/role_gates_spec.rb[1:4:2]                         | passed | 0.00867 seconds |
./spec/requests/admin/role_gates_spec.rb[1:4:3]                         | passed | 0.00908 seconds |
./spec/requests/admin/role_gates_spec.rb[1:4:4]                         | passed | 0.01129 seconds |
./spec/requests/admin/role_gates_spec.rb[1:4:5]                         | passed | 0.01178 seconds |
./spec/requests/admin/role_gates_spec.rb[1:4:6]                         | passed | 0.00926 seconds |
./spec/requests/admin/role_gates_spec.rb[1:5:1]                         | passed | 0.00289 seconds |
./spec/requests/admin/rules_authorization_spec.rb[1:1:1]                | passed | 0.00912 seconds |
./spec/requests/admin/rules_authorization_spec.rb[1:1:2]                | passed | 0.00872 seconds |
./spec/requests/admin/rules_authorization_spec.rb[1:2:1]                | passed | 0.00959 seconds |
./spec/requests/admin/rules_authorization_spec.rb[1:2:2]                | passed | 0.012 seconds   |
./spec/requests/admin/rules_authorization_spec.rb[1:3:1]                | passed | 0.0082 seconds  |
./spec/requests/admin/rules_authorization_spec.rb[1:3:2]                | passed | 0.00764 seconds |
./spec/requests/admin/rules_authorization_spec.rb[1:3:3]                | passed | 0.00717 seconds |
./spec/requests/admin/rules_authorization_spec.rb[1:3:4]                | passed | 0.00889 seconds |
./spec/requests/admin/rules_authorization_spec.rb[1:4:1]                | passed | 0.00838 seconds |
./spec/requests/admin/rules_authorization_spec.rb[1:4:2]                | passed | 0.00873 seconds |
./spec/requests/admin/rules_authorization_spec.rb[1:4:3]                | passed | 0.00799 seconds |
./spec/requests/admin/rules_authorization_spec.rb[1:4:4]                | passed | 0.01787 seconds |
./spec/requests/admin/rules_controller_spec.rb[1:1:1]                   | passed | 0.01436 seconds |
./spec/requests/admin/rules_controller_spec.rb[1:2:1]                   | passed | 0.02046 seconds |
./spec/requests/admin/rules_controller_spec.rb[1:3:1:1]                 | passed | 0.02319 seconds |
./spec/requests/admin/rules_controller_spec.rb[1:3:1:2]                 | passed | 0.01271 seconds |
./spec/requests/admin/rules_controller_spec.rb[1:3:2:1]                 | passed | 0.01545 seconds |
./spec/requests/admin/rules_controller_spec.rb[1:4:1]                   | passed | 0.02336 seconds |
./spec/requests/admin/rules_controller_spec.rb[1:5:1:1]                 | passed | 0.02199 seconds |
./spec/requests/admin/rules_controller_spec.rb[1:5:1:2]                 | passed | 0.02225 seconds |
./spec/requests/admin/rules_controller_spec.rb[1:5:1:3]                 | passed | 0.02572 seconds |
./spec/requests/admin/rules_controller_spec.rb[1:5:2:1]                 | passed | 0.02816 seconds |
./spec/requests/admin/rules_controller_spec.rb[1:6:1]                   | passed | 0.01698 seconds |
./spec/requests/admin/rules_controller_spec.rb[1:6:2]                   | passed | 0.01631 seconds |
./spec/requests/admin/rules_controller_spec.rb[1:7:1]                   | passed | 0.02531 seconds |
./spec/requests/admin/sessions_controller_spec.rb[1:1:1]                | passed | 0.00332 seconds |
./spec/requests/admin/sessions_controller_spec.rb[1:2:1:1]              | passed | 0.01278 seconds |
./spec/requests/admin/sessions_controller_spec.rb[1:2:2:1]              | passed | 0.01282 seconds |
./spec/requests/admin/sessions_controller_spec.rb[1:2:3:1]              | passed | 0.36743 seconds |
./spec/requests/admin/sessions_controller_spec.rb[1:2:3:2]              | passed | 0.05856 seconds |
./spec/requests/admin/sessions_controller_spec.rb[1:3:1]                | passed | 0.00794 seconds |
./spec/requests/admin/sessions_controller_spec.rb[1:3:2]                | passed | 0.00926 seconds |
./spec/requests/admin/templates_controller_spec.rb[1:1:1]               | passed | 0.00561 seconds |
./spec/requests/admin/templates_controller_spec.rb[1:2:1]               | passed | 0.01269 seconds |
./spec/requests/admin/templates_controller_spec.rb[1:2:2]               | passed | 0.01041 seconds |
./spec/requests/admin/templates_controller_spec.rb[1:2:3]               | passed | 0.01089 seconds |
./spec/requests/admin/templates_controller_spec.rb[1:2:4]               | passed | 0.01098 seconds |
./spec/requests/admin/templates_controller_spec.rb[1:3:1]               | passed | 0.0117 seconds  |
./spec/requests/admin/templates_controller_spec.rb[1:3:2]               | passed | 0.01352 seconds |
./spec/requests/admin/templates_controller_spec.rb[1:3:3]               | passed | 0.0122 seconds  |
./spec/requests/admin/templates_controller_spec.rb[1:3:4]               | passed | 0.01213 seconds |
./spec/requests/admin/templates_controller_spec.rb[1:4:1]               | passed | 0.01069 seconds |
./spec/requests/admin/templates_controller_spec.rb[1:4:2]               | passed | 0.01075 seconds |
./spec/requests/admin/templates_controller_spec.rb[1:4:3]               | passed | 0.01023 seconds |
./spec/requests/internal/ingest_controller_spec.rb[1:1:1]               | passed | 0.00721 seconds |
./spec/requests/internal/ingest_controller_spec.rb[1:2:1]               | passed | 0.00289 seconds |
./spec/requests/internal/ingest_controller_spec.rb[1:2:2]               | passed | 0.00242 seconds |
./spec/requests/internal/ingest_controller_spec.rb[1:3:1]               | passed | 0.00143 seconds |
./spec/requests/internal/ingest_controller_spec.rb[1:4:1]               | passed | 0.00205 seconds |
./spec/requests/metrics_controller_spec.rb[1:1:1]                       | passed | 0.00571 seconds |
./spec/requests/metrics_controller_spec.rb[1:1:2]                       | passed | 0.00665 seconds |
./spec/requests/metrics_controller_spec.rb[1:1:3]                       | passed | 0.00615 seconds |
./spec/requests/metrics_controller_spec.rb[1:1:4]                       | passed | 0.00555 seconds |
./spec/requests/metrics_controller_spec.rb[1:1:5]                       | passed | 0.00584 seconds |
./spec/requests/metrics_controller_spec.rb[1:2:1]                       | passed | 0.0023 seconds  |
./spec/requests/metrics_controller_spec.rb[1:3:1]                       | passed | 0.00195 seconds |
./spec/requests/metrics_controller_spec.rb[1:4:1]                       | passed | 1.31 seconds    |
./spec/services/admin/audit_csv_spec.rb[1:1:1]                          | passed | 0.00421 seconds |
./spec/services/admin/audit_csv_spec.rb[1:1:2]                          | passed | 0.00452 seconds |
./spec/services/admin/audit_csv_spec.rb[1:1:3]                          | passed | 0.00488 seconds |
./spec/services/admin/audit_csv_spec.rb[1:1:4]                          | passed | 0.00068 seconds |
./spec/services/admin/blacklist_csv_spec.rb[1:1:1]                      | passed | 0.00206 seconds |
./spec/services/admin/blacklist_csv_spec.rb[1:1:2]                      | passed | 0.00236 seconds |
./spec/services/admin/blacklist_csv_spec.rb[1:1:3]                      | passed | 0.00039 seconds |
